[0] WaveName,[1] PrefabName,[2] ProcessStartTime,[3] ProcessCount,[4] ProcessIntervalInterval,[5] CompClass,[6] CompClass.ApplyParameters,[7] SpawnMin,6,[9] ProcessEndTime,[10] SpawnDelay,[11] WaveIncreaseRate,[12] StatusOverrides,[13] ExpAdditionPerWave,[14] ExpMultiplierPerWave,[15] ScoreAdditionPerWave,[16] ScoreMultiplierPerWave,[17] DestroyTime,[18] IsClear,[19] PreviewEffectName,[20] SpawneEffectName,[21] FirstProcessSEName,[22] FirstProcessSEVolume
EndlessWave14,Enemy_Normal_Comp,35,3,1,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Tank_Comp,40,2,1,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Tank_Comp,45,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave14,Enemy_Normal_Comp,50,3,1,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Sniper_Comp,55,2,1,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Boss_Normal_Comp,59,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave15,Enemy_Sniper_Comp,10,8,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave15,Enemy_Sniper_Comp,15,12,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave15,Enemy_Sniper_Comp,20,8,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave15,Enemy_Sniper_Comp,25,12,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave15,Boss_Tank_Comp,30,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.6:0;ATK:3.3:0,Speed:1.5:0,DashSpeed:1.5:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave15,Enemy_Sniper_Comp,40,12,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave15,Enemy_Sniper_Comp,45,12,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave15,Enemy_Sniper_Comp,50,8,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave15,Enemy_Sniper_Comp,55,12,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.3:0,DashSpeed:2.3:0",670,1.15,120,1.15,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave15,Boss_Normal_Comp,59,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.6:0;ATK:3.3:0,Speed:1.5:0,DashSpeed:1.5:0",670,1.15,120,1.15,0,FALSE,,,,0.5
EndlessWave16,Enemy_Normal_Comp,10,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,10,10,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:0.1:0",750,1.2,125,1.2,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave16,Enemy_Sniper_Comp,15,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,7,7,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:0.1:0",750,1.2,125,1.2,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave16,Enemy_Tank_Comp,20,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,0,FALSE,,,,0.5
EndlessWave16,Enemy_Normal_Comp,25,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,8,8,0,1,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave16,Boss_Normal_Comp,30,1,0.25,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,0,FALSE,,,,0.5
EndlessWave16,Enemy_Tank_Comp,40,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,6,6,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:1.0:0",750,1.2,125,1.2,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave16,Enemy_Normal_Comp,45,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,0,FALSE,,,,0.5
EndlessWave16,Enemy_Sniper_Comp,55,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,8,8,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:0.1:0",750,1.2,125,1.2,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave16,Boss_Normal_Comp,59,1,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,0,FALSE,,,,0.5
EndlessWave16,Boss_Tank_Comp,59,1,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.7:0;ATK:3.4:0,Speed:2.35:0,DashSpeed:2.35:0",750,1.2,125,1.2,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,10,6,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,15,10,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,20,6,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave17,Enemy_Tank_Comp,25,10,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave17,Boss_Normal_Comp,30,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.8:0;ATK:3.5:0,Speed:1.5:0,DashSpeed:1.5:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,40,10,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,45,10,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave17,Enemy_Tank_Comp,50,6,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave17,Enemy_Tank_Comp,55,10,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.4:0,DashSpeed:2.4:0",830,1.25,130,1.25,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave17,Boss_Sniper_Comp,59,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.8:0;ATK:3.5:0,Speed:1.5:0,DashSpeed:1.5:0",830,1.25,130,1.25,0,FALSE,,,,0.5
EndlessWave18,Enemy_Normal_Comp,1,20,7,SpawnRandom,,1,1,59,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Sniper_Comp,1,20,10,SpawnRandom,,1,1,59,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Tank_Comp,1,20,20,SpawnRandom,,1,1,59,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Normal_Comp,5,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Sniper_Comp,10,1,0.5,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave18,Enemy_Normal_Comp,15,2,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Boss_Normal_Comp,20,2,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Normal_Comp,30,1,1,SpawnRectangle,sizex:18;sizey:15,4,4,0,1,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave18,Enemy_Tank_Comp,35,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,2,2,0,1,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave18,Boss_Sniper_Comp,40,2,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave18,Enemy_Sniper_Comp,50,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,8,8,0,1,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave18,Enemy_Normal_Comp,55,1,0.5,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave18,Boss_Tank_Comp,59,2,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.9:0;ATK:3.6:0,Speed:2.45:0,DashSpeed:2.45:0",910,1.3,135,1.3,0,FALSE,,,,0.5
EndlessWave19,Enemy_Normal_Comp,1,20,7,SpawnRandom,,1,2,59,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Enemy_Sniper_Comp,1,20,9,SpawnRandom,,1,1,59,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Enemy_Tank_Comp,1,20,19,SpawnRandom,,1,1,59,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Enemy_Tank_Comp,10,1,0.5,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Enemy_Normal_Comp,15,4,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Boss_Normal_Comp,20,1,0.5,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Boss_Sniper_Comp,20,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Enemy_Normal_Comp,30,1,0.5,SpawnOval,radiusx:25;radiusy:19,16,16,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Enemy_Tank_Comp,35,1,0.5,SpawnRandomRange,minDistance:12;maxDistance:18,2,2,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Boss_Sniper_Comp,40,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Boss_Tank_Comp,40,1,0.5,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Enemy_Normal_Comp,50,1,1,SpawnRectangle,sizex:37;sizey:28,40,40,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:0.1:0",1000,1.35,140,1.35,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Enemy_Normal_Comp,55,6,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave19,Boss_Normal_Comp,59,1,0.5,SpawnRandomRange,minDistance:12;maxDistance:18,2,2,0,1,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave19,Boss_Sniper_Comp,59,2,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.95:0;ATK:3.7:0,Speed:2.5:0,DashSpeed:2.5:0",1000,1.35,140,1.35,0,FALSE,,,,0.5
EndlessWave20,Enemy_Normal_Comp,1,20,6,SpawnRandom,,1,2,59,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Enemy_Sniper_Comp,1,20,9,SpawnRandom,,1,2,59,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Enemy_Tank_Comp,1,20,17,SpawnRandom,,1,1,59,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Enemy_Normal_Comp,10,1,0.5,SpawnOval,radiusx:30;radiusy:27,30,30,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.1:0,DashSpeed:0.1:0",1100,1.4,145,1.4,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave20,Enemy_Normal_Comp,15,2,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Boss_Normal_Comp,20,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Enemy_Sniper_Comp,30,3,2,SpawnRectangle,sizex:18;sizey:15,4,4,0,1,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave20,Enemy_Sniper_Comp,35,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Boss_Sniper_Comp,40,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Enemy_Tank_Comp,50,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,5,5,0,1,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave20,Enemy_Tank_Comp,55,5,0.75,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWave20,Boss_Tank_Comp,59,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.0:0;ATK:3.8:0,Speed:2.55:0,DashSpeed:2.55:0",1100,1.4,145,1.4,0,FALSE,,,,0.5
EndlessWaveLast,Enemy_Normal_Comp,1,20,5,SpawnRandom,,1,2,59,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Enemy_Sniper_Comp,1,20,8,SpawnRandom,,1,2,59,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Enemy_Tank_Comp,1,20,14.5,SpawnRandom,,1,2,59,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Normal_Comp,10,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Sniper_Comp,20,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Tank_Comp,30,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Normal_Comp,40,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Sniper_Comp,50,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
EndlessWaveLast,Boss_Tank_Comp,59,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:5.25:0;ATK:4.0:0,Speed:2.6:0,DashSpeed:2.6:0",1200,1.5,150,1.5,0,FALSE,,,,0.5
